sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos,nearest_road_km,nearest_settlement_km,road_exposure_score,settlement_exposure_score,exposure_score,priority_score,priority_level
35452,UK/UTT/53J01/2015/1489,30.863108,78.242164,35452 UK/UTT/53J01/2015/1489 Uttarakhand Uttarkashi 30.863108 78.242164 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1425.818115234375,30.25750205175303,241.20545602815497,686.0,668.0,-0.8763525513800033,-0.4816702250396619,,,0,0,0.0,32.77896055606578,MONITOR
35453,UK/DEH/53F13/2015/403,30.863444,77.828333,35453 UK/DEH/53F13/2015/403 Uttarakhand Dehradun Bhadraouli - Palasu 30.863444 77.828333 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
35454,UK/UTT/53J05/2015/1681,30.863528,78.296111,35454 UK/UTT/53J05/2015/1681 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.863528 78.296111 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1471.576171875,25.672820049464185,284.6982282757194,686.0,668.0,-0.967275599123709,0.2537280342017211,,,0,0,0.0,27.812221720252868,MONITOR
35455,UK/UTT/53J01/2015/1560,30.863645,78.062658,35455 UK/UTT/53J01/2015/1560 Uttarakhand Uttarkashi 30.863645 78.062658 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1864.43017578125,44.30278403899665,34.14837051892164,686.0,668.0,0.5613378637758526,0.8275867342409268,,,0,0,0.0,47.99468270891304,MONITOR
35456,UK/UTT/53J01/2015/1530,30.86408,78.214812,35456 UK/UTT/53J01/2015/1530 Uttarakhand Uttarkashi 30.86408 78.214812 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1581.806884765625,19.75206655659067,246.00938904765303,686.0,668.0,-0.9136120972268328,-0.4065869351083337,,,0,0,0.0,21.398072102973227,ROUTINE
35457,UK/UTT/53J01/2015/1566,30.864167,78.110056,35457 UK/UTT/53J01/2015/1566 Uttarakhand Uttarkashi 30.864167 78.110056 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1809.02099609375,23.444899811406888,349.7099862377102,686.0,668.0,-0.1786307283941644,0.9839161869150088,,,0,0,0.0,25.39864146235746,MONITOR
35458,UK/UTT/53J01/2015/1568,30.864694,78.082083,35458 UK/UTT/53J01/2015/1568 Uttarakhand Uttarkashi 30.864694 78.082083 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1354.718505859375,41.08287241464622,247.8125024468456,686.0,668.0,-0.9259530109747396,-0.3776387446579252,,,0,0,0.0,44.50644511586674,MONITOR
35459,UK/UTT/53J01/2015/1559,30.865139,78.065028,35459 UK/UTT/53J01/2015/1559 Uttarakhand Uttarkashi 30.865139 78.065028 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1668.26806640625,35.72815762554553,92.90763726757052,686.0,668.0,0.9987126045022714,-0.0507260643879413,,,0,0,0.0,38.70550409434099,MONITOR
35460,UK/UTT/53J05/2015/1813,30.865219,78.446527,35460 UK/UTT/53J05/2015/1813 Uttarakhand Uttarkashi 30.865219 78.446527 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,2401.836181640625,50.03412835155981,214.55174169928435,686.0,668.0,-0.567150243744152,-0.8236143521217615,,,0,0,0.0,54.203639047523126,HIGH PRIORITY
35461,UK/UTT/53J09/2015/929,30.866079,78.652035,35461 UK/UTT/53J09/2015/929 Uttarakhand Uttarkashi Rishikesh-Gangotri road 30.866079 78.652035 Debris Fall 2013,2015.0,Uttarakhand,,,Fall,Uttarkashi,1808.4266357421875,33.41899248061435,109.10734367224036,686.0,668.0,0.9449069644655608,-0.327339011583526,,,0,0,0.0,36.20390852066555,MONITOR
35462,UK/UTT/53J01/2015/1522,30.866111,78.198611,35462 UK/UTT/53J01/2015/1522 Uttarakhand Uttarkashi 30.866111 78.198611 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1591.5826416015625,15.317955179979592,176.6945693486698,686.0,668.0,0.0576586522799192,-0.9983363560530404,,,0,0,0.0,16.594451444977892,ROUTINE
35463,UK/UTT/53J09/2015/928,30.866667,78.654444,35463 UK/UTT/53J09/2015/928 Uttarakhand Uttarkashi Rishikesh-Gangotri road 30.866667 78.654444 Debris Fall 2013,2015.0,Uttarakhand,,,Fall,Uttarkashi,1762.1956787109375,14.225367193067832,282.44536701464096,686.0,668.0,-0.9765019439448674,0.2155085925709112,,,0,0,0.0,15.410814459156818,ROUTINE
35464,UK/UTT/53J01/2015/1565,30.867506,78.115189,35464 UK/UTT/53J01/2015/1565 Uttarakhand Uttarkashi 30.867506 78.115189 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1731.2164306640625,25.367846840288458,70.20498268873996,686.0,668.0,0.9409102235106308,0.3386560959043478,,,0,0,0.0,27.481834076979165,MONITOR
35465,UK/UTT/53J01/2015/1558,30.867858,78.064105,35465 UK/UTT/53J01/2015/1558 Uttarakhand Uttarkashi 30.867858 78.064105 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1686.34423828125,37.58121103209581,80.3631748174763,686.0,668.0,0.985888647702661,0.1674024322733044,,,0,0,0.0,40.7129786181038,MONITOR
35467,UK/UTT/53J01/2015/1525,30.86831,78.187182,35467 UK/UTT/53J01/2015/1525 Uttarakhand Uttarkashi 30.86831 78.187182 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1484.458740234375,45.57806250744122,84.68682439687194,686.0,668.0,0.9957034305338196,0.0925995595193797,,,0,0,0.0,49.37623438306132,MONITOR
35468,UK/UTT/53J01/2015/1524,30.868906,78.188141,35468 UK/UTT/53J01/2015/1524 Uttarakhand Uttarkashi 30.868906 78.188141 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1481.626953125,25.998262262903843,235.3135471215785,686.0,668.0,-0.8222786195669252,-0.5690851182407707,,,0,0,0.0,28.164784118145832,MONITOR
35469,UK/UTT/53J05/2015/1680,30.869009,78.298209,35469 UK/UTT/53J05/2015/1680 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.869009 78.298209 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1441.701904296875,36.74969920493839,308.59796446354505,686.0,668.0,-0.7815426363794955,0.6238518313838534,,,0,0,0.0,39.81217413868326,MONITOR
35470,UK/UTT/53J01/2015/1485,30.869194,78.234778,35470 UK/UTT/53J01/2015/1485 Uttarakhand Uttarkashi 30.869194 78.234778 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1579.032470703125,34.78337711524283,70.21721562266436,686.0,668.0,0.9409825068256849,0.3384551991742038,,,0,0,0.0,37.681991874846396,MONITOR
35471,UK/UTT/53J01/2015/1523,30.869366,78.186926,35471 UK/UTT/53J01/2015/1523 Uttarakhand Uttarkashi 30.869366 78.186926 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1480.6695556640625,30.39668362824531,78.21179908637424,686.0,668.0,0.9789094804715188,0.2042944665011289,,,0,0,0.0,32.929740597265756,MONITOR
35473,UK/UTT/53J01/2015/1486,30.870139,78.233972,35473 UK/UTT/53J01/2015/1486 Uttarakhand Uttarkashi 30.870139 78.233972 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1622.185546875,40.98846253175625,76.78212705107353,686.0,668.0,0.9735076233231786,0.228654558956641,,,0,0,0.0,44.40416774273594,MONITOR
35474,UK/UTT/53J05/2015/1679,30.871111,78.300833,35474 UK/UTT/53J05/2015/1679 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.871111 78.300833 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1454.5076904296875,22.503473741232312,318.47015152806523,686.0,668.0,-0.6630101298452219,0.7486104245350995,,,0,0,0.0,24.37876321966834,ROUTINE
35475,UK/UTT/53J01/2015/1556,30.871639,78.063694,35475 UK/UTT/53J01/2015/1556 Uttarakhand Uttarkashi 30.871639 78.063694 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1736.468994140625,28.23396536434021,109.69348018663618,686.0,668.0,0.9415088975309348,-0.3369881242270771,,,0,0,0.0,30.58679581136856,MONITOR
35476,UK/DEH/53F13/2015/407,30.872056,77.935972,35476 UK/DEH/53F13/2015/407 Uttarakhand Dehradun Bhunar -Tyuni 30.872056 77.935972 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
35477,UK/DEH/53F13/2015/394,30.872076,77.814482,35477 UK/DEH/53F13/2015/394 Uttarakhand Dehradun Palasu -Bhandrouli -Atal 30.872076 77.814482 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
35478,UK/UTT/53J01/2015/1557,30.872411,78.06375,35478 UK/UTT/53J01/2015/1557 Uttarakhand Uttarkashi 30.872411 78.06375 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1721.41650390625,27.20550843801882,61.85870318714416,686.0,668.0,0.8817871478676931,0.4716475653020582,,,0,0,0.0,29.472634141187058,MONITOR
35479,UK/UTT/53J01/2015/1487,30.873013,78.233552,35479 UK/UTT/53J01/2015/1487 Uttarakhand Uttarkashi 30.873013 78.233552 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1606.5478515625,29.36846880821141,85.55926333221527,686.0,668.0,0.9969979538402988,0.0774279021946051,,,0,0,0.0,31.815841208895698,MONITOR
35480,UK/UTT/53J05/2015/1677,30.874018,78.304408,35480 UK/UTT/53J05/2015/1677 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.874018 78.304408 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1470.489990234375,41.98247020306225,320.9162561719739,686.0,668.0,-0.6304555992726422,0.7762253135177786,,,0,0,0.0,45.481009386650776,MONITOR
35481,UK/UTT/53J01/2015/1555,30.874161,78.058912,35481 UK/UTT/53J01/2015/1555 Uttarakhand Uttarkashi 30.874161 78.058912 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1774.002197265625,36.1225247305392,29.956066257985924,686.0,668.0,0.4993357947961692,0.8664085433762054,,,0,0,0.0,39.1327351247508,MONITOR
35482,UK/UTT/53J05/2015/1678,30.874167,78.303889,35482 UK/UTT/53J05/2015/1678 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.874167 78.303889 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1440.6373291015625,22.554463444014065,328.98263763408954,686.0,668.0,-0.5152977990525388,0.8570111891285955,,,0,0,0.0,24.43400206434857,ROUTINE
35483,UK/UTT/53J05/2015/1676,30.876667,78.308889,35483 UK/UTT/53J05/2015/1676 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.876667 78.308889 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1479.3472900390625,19.08555013920128,297.4615424626429,686.0,668.0,-0.8873205639316462,0.4611531381483005,,,0,0,0.0,20.67601265080139,ROUTINE
35484,UK/UTT/53J05/2015/1675,30.879583,78.310222,35484 UK/UTT/53J05/2015/1675 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.879583 78.310222 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1468.45263671875,4.949968158326236,165.44811787446224,686.0,668.0,0.2512565724431686,-0.9679205209128025,,,0,0,0.0,5.362465504853422,ROUTINE
35485,UK/UTT/53J05/2015/1674,30.880167,78.309639,35485 UK/UTT/53J05/2015/1674 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.880167 78.309639 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1509.3565673828125,32.960229461287256,126.95875715336264,686.0,668.0,0.7990685036813524,-0.6012399907062441,,,0,0,0.0,35.706915249727864,MONITOR
35487,UK/UTT/53J01/2015/1554,30.883781,78.087315,35487 UK/UTT/53J01/2015/1554 Uttarakhand Uttarkashi 30.883781 78.087315 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1440.79345703125,43.60234998991613,134.0280252590171,686.0,668.0,0.7189999339377843,-0.6950101402119698,,,0,0,0.0,47.23587915574248,MONITOR
35488,UK/DEH/53F13/2015/404,30.884464,77.829521,35488 UK/DEH/53F13/2015/404 Uttarakhand Dehradun Bhadraouli - Palasu 30.884464 77.829521 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
35489,UK/DEH/53F13/2015/405,30.884522,77.83363,35489 UK/DEH/53F13/2015/405 Uttarakhand Dehradun Bhadraouli - Palasu 30.884522 77.83363 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
35491,UK/UTT/53J01/2015/1482,30.886111,78.239722,35491 UK/UTT/53J01/2015/1482 Uttarakhand Uttarkashi 30.886111 78.239722 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1518.3380126953125,13.81068284992886,286.7490080273691,686.0,668.0,-0.9575763502576148,0.2881796894774259,,,0,0,0.0,14.96157308742293,ROUTINE
35492,UK/UTT/53J05/2015/1669,30.886268,78.307332,35492 UK/UTT/53J05/2015/1669 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.886268 78.307332 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1550.2032470703125,29.42684849362514,29.338266424081496,686.0,668.0,0.4899647759058729,0.871742231609498,,,0,0,0.0,31.879085868093902,MONITOR
35493,UK/UTT/53J01/2015/1484,30.886944,78.239167,35493 UK/UTT/53J01/2015/1484 Uttarakhand Uttarkashi 30.886944 78.239167 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1497.714111328125,18.565698188543085,126.28194236303892,686.0,668.0,0.8061148241831542,-0.5917591488368916,,,0,0,0.0,20.11283970425501,ROUTINE
35494,UK/UTT/53J05/2015/1664,30.887156,78.31106,35494 UK/UTT/53J05/2015/1664 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.887156 78.31106 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1606.58056640625,33.126249745661646,194.57404528548227,686.0,668.0,-0.2516309647620269,-0.9678232574044352,,,0,0,0.0,35.88677055780012,MONITOR
35495,UK/UTT/53J01/2015/1481,30.887226,78.238807,35495 UK/UTT/53J01/2015/1481 Uttarakhand Uttarkashi 30.887226 78.238807 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1520.164794921875,35.32532245641384,117.4036362008436,686.0,668.0,0.8877861773780313,-0.460256127885879,,,0,0,0.0,38.26909932778167,MONITOR
35496,UK/UTT/53J05/2015/1665,30.88725,78.310583,35496 UK/UTT/53J05/2015/1665 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.88725 78.310583 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1595.28857421875,40.37743191162073,203.8706270030188,686.0,668.0,-0.404672836235296,-0.9144615331512208,,,0,0,0.0,43.742217904255796,MONITOR
35497,UK/UTT/53J05/2015/1666,30.887278,78.309694,35497 UK/UTT/53J05/2015/1666 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.887278 78.309694 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1575.014404296875,34.60149213000253,206.08042920246007,686.0,668.0,-0.4396324005589265,-0.8981777955275868,,,0,0,0.0,37.484949807502744,MONITOR
35498,UK/UTT/53J05/2015/1668,30.887676,78.30869,35498 UK/UTT/53J05/2015/1668 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.887676 78.30869 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1607.1568603515625,44.07604437992646,178.30854772166492,686.0,668.0,0.0295171235315932,-0.9995642747809772,,,0,0,0.0,47.74904807825366,MONITOR
35499,UK/UTT/53J05/2015/1667,30.887712,78.309466,35499 UK/UTT/53J05/2015/1667 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.887712 78.309466 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1612.556396484375,40.62868878993632,193.1952715907728,686.0,668.0,-0.2282705234593841,-0.9735977445123724,,,0,0,0.0,44.01441285576435,MONITOR
35500,UK/UTT/53J05/2015/1670,30.888099,78.306756,35500 UK/UTT/53J05/2015/1670 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.888099 78.306756 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1574.0888671875,39.43481718534488,210.8175921340956,686.0,668.0,-0.5123065763460177,-0.8588026384639383,,,0,0,0.0,42.72105195079029,MONITOR
35501,UK/UTT/53J05/2015/1794,30.888611,78.397306,35501 UK/UTT/53J05/2015/1794 Uttarakhand Uttarkashi 30.888611 78.397306 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,3424.848876953125,22.566109942479635,313.808863349181,686.0,668.0,-0.7216531486333796,0.6922548180168409,,,0,0,0.0,24.44661910435294,ROUTINE
35502,UK/UTT/53J05/2015/1661,30.888944,78.314556,35502 UK/UTT/53J05/2015/1661 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.888944 78.314556 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1626.577392578125,37.11729880525124,123.83712763015065,686.0,668.0,0.8306238156137629,-0.5568339760963168,,,0,0,0.0,40.21040703902218,MONITOR
35503,UK/UTT/53J05/2015/1662,30.888968,78.313856,35503 UK/UTT/53J05/2015/1662 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.888968 78.313856 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1660.4324951171875,41.31907350859826,121.88652072135363,686.0,668.0,0.8490959833707589,-0.5282385928949569,,,0,0,0.0,44.76232963431479,MONITOR
35504,UK/UTT/53J05/2015/1917,30.889167,78.322778,35504 UK/UTT/53J05/2015/1917 Uttarakhand Uttarkashi 30.889167 78.322778 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1856.1839599609373,30.714343588694994,13.294600127242916,686.0,668.0,0.2299580183798862,0.973200549621092,,,0,0,0.0,33.27387222108624,MONITOR
35505,UK/UTT/53J01/2015/1480,30.889722,78.243056,35505 UK/UTT/53J01/2015/1480 Uttarakhand Uttarkashi 30.889722 78.243056 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1542.57275390625,16.588999370012747,209.32773107320773,686.0,668.0,-0.4898044746604989,-0.8718323099097398,,,0,0,0.0,17.971415984180474,ROUTINE
35506,UK/UTT/53J01/2015/1567,30.889763,78.08118,35506 UK/UTT/53J01/2015/1567 Uttarakhand Uttarkashi 30.889763 78.08118 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1510.515869140625,27.63012064592218,175.89963170725468,686.0,668.0,0.0715038558017805,-0.9974403233304128,,,0,0,0.0,29.932630699749026,MONITOR
35507,UK/UTT/53J05/2015/1660,30.890056,78.315694,35507 UK/UTT/53J05/2015/1660 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.890056 78.315694 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1630.15966796875,44.64680448934936,134.73222714216251,686.0,668.0,0.7104037232201821,-0.7037943947168825,,,0,0,0.0,48.36737153012847,MONITOR
35508,UK/UTT/53J01/2015/1479,30.890401,78.240413,35508 UK/UTT/53J01/2015/1479 Uttarakhand Uttarkashi 30.890401 78.240413 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1574.6112060546875,43.389875158495634,74.82173078561652,686.0,668.0,0.9651158665369044,0.2618231543594269,,,0,0,0.0,47.00569808837027,MONITOR
35509,UK/UTT/53J05/2015/1671,30.89125,78.304306,35509 UK/UTT/53J05/2015/1671 Uttarakhand Uttarkashi 30.89125 78.304306 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1695.966552734375,22.24574069881537,194.9269013479408,686.0,668.0,-0.2575864948852783,-0.9662552445667328,,,0,0,0.0,24.099552423716656,ROUTINE
35510,UK/BAG/53N16/2018/03,30.891317,77.043117,35510 UK/BAG/53N16/2018/03 Uttarakhand Bageshwar Kuwari rock slide Kuwari village 30.891317 77.043117 Rock Slide NA,2018.0,Uttarakhand,,,Rock Slide,Solan,,,,869.0,834.0,,,,,0,0,0.0,0.0,ROUTINE
35511,UK/UTT/53J05/2015/1672,30.891667,78.302778,35511 UK/UTT/53J05/2015/1672 Uttarakhand Uttarkashi 30.891667 78.302778 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1695.548583984375,13.305339666885343,176.00561053487854,686.0,668.0,0.06965878963723,-0.9975708761919004,,,0,0,0.0,14.414117972459122,ROUTINE
35512,UK/UTT/53J05/2015/1623,30.891944,78.371667,35512 UK/UTT/53J05/2015/1623 Uttarakhand Uttarkashi 30.891944 78.371667 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,2661.9794921875,30.88132414501414,294.34448176419704,686.0,668.0,-0.9110835214985052,0.412221805408063,,,0,0,0.0,33.454767823765316,MONITOR
35513,UK/UTT/53J05/2015/1659,30.892222,78.319167,35513 UK/UTT/53J05/2015/1659 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.892222 78.319167 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1569.1287841796875,14.96535450413088,341.04983069747846,686.0,668.0,-0.3247457047176273,0.9458013677656908,,,0,0,0.0,16.21246737947512,ROUTINE
35514,UK/UTT/53J05/2015/1663,30.892222,78.313611,35514 UK/UTT/53J05/2015/1663 Uttarakhand Uttarkashi 30.892222 78.313611 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1937.2108154296875,43.60304338386376,144.4265626266348,686.0,668.0,0.581745949796623,-0.8133705489475415,,,0,0,0.0,47.23663033251908,MONITOR
35515,UK/UTT/53J01/2015/1478,30.892639,78.241806,35515 UK/UTT/53J01/2015/1478 Uttarakhand Uttarkashi 30.892639 78.241806 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1578.776611328125,20.06612037043349,261.9879459993856,686.0,668.0,-0.9902387673117108,-0.1393814324541956,,,0,0,0.0,21.73829706796962,ROUTINE
35516,UK/UTT/53J05/2015/1658,30.892778,78.318889,35516 UK/UTT/53J05/2015/1658 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.892778 78.318889 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1583.42578125,38.40784207573997,161.11799299400604,686.0,668.0,0.3236202964345991,-0.9461870342250428,,,0,0,0.0,41.60849558205164,MONITOR
35517,UK/UTT/53J05/2015/1654,30.892822,78.325334,35517 UK/UTT/53J05/2015/1654 Uttarakhand Uttarkashi 30.892822 78.325334 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1764.1689453125,58.63271938693067,292.07048155377754,686.0,668.0,-0.9267223364132272,0.3757468711683565,,,0,0,0.0,63.518779335841565,HIGH PRIORITY
35518,UK/UTT/53J01/2015/1477,30.892917,78.239944,35518 UK/UTT/53J01/2015/1477 Uttarakhand Uttarkashi 30.892917 78.239944 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1538.6737060546875,15.904200303820632,80.74613219660563,686.0,668.0,0.9869855132391352,0.16080919331954,,,0,0,0.0,17.22955032913902,ROUTINE
35519,UK/UTT/53J05/2015/1673,30.893056,78.301667,35519 UK/UTT/53J05/2015/1673 Uttarakhand Uttarkashi 30.893056 78.301667 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1716.16650390625,18.58641270096889,228.53722299781063,686.0,668.0,-0.749386043009795,-0.6621333389447488,,,0,0,0.0,20.135280426049633,ROUTINE
35520,UK/UTT/53J05/2015/1656,30.893443,78.320915,35520 UK/UTT/53J05/2015/1656 Uttarakhand Uttarkashi Rishikesh-Gangotri NH-94 30.893443 78.320915 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1611.5704345703125,31.490822669028177,126.56039706478498,686.0,668.0,0.803229394976662,-0.5956698238499458,,,0,0,0.0,34.115057891447194,MONITOR
35521,UK/UTT/53J05/2015/1655,30.893458,78.323846,35521 UK/UTT/53J05/2015/1655 Uttarakhand Uttarkashi 30.893458 78.323846 Rock Slide NA,2015.0,Uttarakhand,,,Rock Slide,Uttarkashi,1631.253662109375,31.69537946790251,352.4190423704579,686.0,668.0,-0.1319269504302418,0.9912594411909408,,,0,0,0.0,34.33666109022772,MONITOR
35522,UK/UTT/53J09/2013/0026,30.8936,78.6741,"35522 UK/UTT/53J09/2013/0026 Uttarakhand Uttarkashi UK_UTT_NH108_L26 NH-108, Sunagar slide-2 30.8936 78.6741 Debris Slide 16th-17th June 2013",2013.0,Uttarakhand,,,Debris Slide,Uttarkashi,1912.83203125,27.232098904704188,103.5561689622142,686.0,668.0,0.9721405989141748,-0.2343984981666681,,,0,0,0.0,29.501440480096203,MONITOR
35523,UK/UTT/53J09/2015/927,30.893611,78.674444,35523 UK/UTT/53J09/2015/927 Uttarakhand Uttarkashi Rishikesh-Gangotri road 30.893611 78.674444 Debris Flow 2013,2015.0,Uttarakhand,,,Debris Flow,Uttarkashi,1899.571533203125,28.81091769057006,104.33783325239006,686.0,668.0,0.9688524230568516,-0.2476388142777042,,,0,0,0.0,31.211827498117568,MONITOR
35524,UK/DEH/53F13/2015/393,30.894206,77.838018,35524 UK/DEH/53F13/2015/393 Uttarakhand Dehradun Palasu -Bhandrouli -Atal 30.894206 77.838018 Debris Slide NA,2015.0,Uttarakhand,,,Debris Slide,Dehradun,,,,379.0,379.0,,,,,0,0,0.0,0.0,ROUTINE
